date,RSI_14D,PE_RATIO,PX_TO_BOOK_RATIO,BEST_EPS,WACC_COST_EQUITY,MOV_AVG_30D,EBITDA_MARGIN,NET_DEBT_PER_SHARE,NORMALIZED_ACCRUALS_CF_METHOD,VOLATILITY_90D,RSI_14D_no-fees,PE_RATIO_no-fees,PX_TO_BOOK_RATIO_no-fees,BEST_EPS_no-fees,WACC_COST_EQUITY_no-fees,MOV_AVG_30D_no-fees,EBITDA_MARGIN_no-fees,NET_DEBT_PER_SHARE_no-fees,NORMALIZED_ACCRUALS_CF_METHOD_no-fees,VOLATILITY_90D_no-fees,benchmark,sequential,zscore_simple,zscore_weighted
2008-02-29,1.1560017631726607,0.5472654270297993,1.1015764187638895,0.6363502584458576,1.1481905235068783,0.6479488418603725,0.5919314970145151,0.953598400622599,1.2873241796085657,0.6763537815777685,1.1796004823504016,0.6307546425568671,1.180740318894699,0.6512981541245179,1.1931759907987065,0.6666316587587867,0.6000373857063785,0.9648436940821525,1.302506250199289,0.7065556770630902,0.8574341061171236,1.076883422204824,1.540722482366874,1.2638278992668082
2008-03-31,1.1125000259096365,0.4947169090622288,1.100087974199464,0.5866939771580372,1.1208917539404242,0.6052053713274196,0.5282718140923094,0.9252216985639805,1.2174945447889154,0.6720570800686807,1.136547408788065,0.579657084141377,1.1802383706357775,0.6022299831470997,1.1660725972420265,0.6241346581679474,0.5366192973961964,0.9369760292283491,1.2335079930864992,0.7027796425877458,0.8310598396458824,1.014799783765032,1.507176066995919,1.2234212391341812
2008-04-30,1.1713672672869022,0.5504675241747878,1.1207168323760224,0.5849771782032794,1.133384057751928,0.6525138036520068,0.5501827715265568,0.9845994927781537,1.27948169279872,0.6880978861498535,1.1956794263355324,0.6369045324729621,1.2014066075505572,0.6011276375480894,1.178635768584719,0.6716554961176856,0.5585302548304438,0.9963538234425223,1.2954951410963038,0.71923240413627,0.8639663999254611,1.0693146122802963,1.5358142429524346,1.2576031629650217
2008-05-30,1.251804435835226,0.5663729890720296,1.1494265582102914,0.6093887871126871,1.1471461298068475,0.7014075115192173,0.5583025858476622,1.0124091335012466,1.2942792928337667,0.7232892720495478,1.2764908301140725,0.6535400562511705,1.230738252824572,0.6265264223426775,1.1925966321377843,0.7208916224643473,0.5666500691515493,1.0242368317920119,1.3102927411313505,0.7546934113657883,0.877404854723392,1.1087900099967483,1.554222678941076,1.2755007023571767
2008-06-30,1.175883101466841,0.46908300686861937,1.0725943719605509,0.5035456797841541,1.1058231792522106,0.6509593449224804,0.42204746609176513,0.9632707573478388,1.1612311021485322,0.6771394023700368,1.2008159118741137,0.5571975171864749,1.1546003040394635,0.5215327811569334,1.1514108514843526,0.6708103944094022,0.43045210253743316,0.9752267918802945,1.177769400160635,0.7087404003946596,0.768204687187171,0.9678220955070851,1.4778403718735151,1.1944595562511304
2008-07-31,1.0996696823023753,0.42260704999613086,1.011314817655017,0.49119646256401517,1.047810630239237,0.5972372531150243,0.4065301033784986,0.8999787535245737,1.138018792443773,0.6282737570216673,1.1247841548030229,0.5115444521118858,1.093902471430122,0.5101696554628192,1.0935220670767873,0.6174170129579787,0.4149347398241666,0.9119347880570293,1.1545570904558757,0.6601902767093554,0.719505788480177,0.912330443718272,1.4570980724890605,1.178370890171245
2008-08-29,1.104717030936657,0.46296353761576947,1.008438490889992,0.5098494167764009,1.0247247776595994,0.5672310643520939,0.4335136805289459,0.8975733137924536,1.1531452338183776,0.6215383916941025,1.130103366884786,0.5532922723952469,1.0914983884406453,0.5297378165561364,1.0704362144971498,0.5876071187630161,0.4419183169746139,0.9095293483249093,1.1696835318304803,0.6537885865786734,0.7476489109808001,0.9750466672528343,1.4956702295094544,1.23930495551575
2008-09-30,0.9853880255447997,0.32660181364903956,0.9011328804884647,0.3768192934421951,0.9405496316530949,0.43091037996288095,0.31228859104006,0.7310764418890168,1.016783401206933,0.5648864309131367,1.011335562399515,0.41808028111683987,0.9849011108027136,0.39785781273816817,0.9866336292207423,0.45133073860688655,0.32075941937294,0.7433445504340647,1.0339142908547805,0.5973907016837297,0.6039066252220621,0.7911675783685763,1.3641551177786981,1.085860999502199
2008-10-31,0.7091211288278688,0.04908088820479173,0.7108266981718747,0.17404650087995932,0.7637045216311497,0.21486699475214363,0.15451558446608743,0.5046355709228254,0.8205173607470814,0.3971021805095353,0.7354022185147081,0.14158564901179221,0.7952173416345338,0.196134692345655,0.8099273679586368,0.23561681556595718,0.16298641279896742,0.5169036794678733,0.837697654862545,0.4299658292112189,0.3896191171292706,0.5132788086285696,1.1938487649757537,0.9566179848117391
2008-11-28,0.6484919041012401,0.001676878952087825,0.6338681858673553,0.11627449768750475,0.7181474358934292,0.14204865553958496,0.11242627881319765,0.4582704412364457,0.7356765455838561,0.3911057267375799,0.6748432799935705,0.09583253043955209,0.7185843303247036,0.1392174263615176,0.7643702822209164,0.16334043679511875,0.12089710714607764,0.4705385497814936,0.7528568396993197,0.42410160906418803,0.323672772789781,0.49319262379542483,1.161903357010928,0.8548434332242525
2008-12-31,0.6253717939358338,-0.03774271715191905,0.6342935052504436,0.11236667323898518,0.7363440232427582,0.13499479806054882,0.10698973518819448,0.48753943680488615,0.7392888135745757,0.3634928581236018,0.6517817233245287,0.05733708924211723,0.7196338345654375,0.13664148023494305,0.7828313157369184,0.1566193558363443,0.11560529436899962,0.5000190244067312,0.7568868621440885,0.3966000852998066,0.3185260987185992,0.5071837701260749,1.1743261220111914,0.870163834091427
2009-01-30,0.5927596324829139,-0.06844633940713447,0.6200400606294985,0.09955983668859934,0.7105263208277154,0.05453773854652903,0.08254040014303449,0.45617344637939616,0.6968228261767463,0.3436005937368491,0.6195460678424313,0.02765832055311451,0.7059099293967059,0.12497123976518036,0.7570783354826821,0.07663483136147069,0.09115595932383963,0.46865303398124125,0.7144208747462591,0.37709973233408567,0.2833534439050999,0.4787065557986663,1.1327342377459466,0.832070386867931
2009-02-27,0.48027675232476297,-0.18970497001237832,0.5851518229906555,-0.022038930838508372,0.6805271249298098,-0.012913578678254975,0.01818427440154395,0.3873810820277527,0.6018731277452308,0.32140483311574286,0.5074763884667597,-0.09224883012023198,0.671505981816224,0.004277338559371915,0.7270791395847765,0.00943065220125526,0.026799833582349095,0.39986066962959776,0.6194711763147437,0.35503511018811174,0.2018448788026893,0.3874947740155658,1.0767578765681467,0.7557823632838663
2009-03-31,0.535851013567615,-0.12227006270553942,0.5584163601103157,-0.02182427056197047,0.6548903487459098,-0.00699257390889706,0.03679218371874339,0.42538154177013077,0.6813003276492765,0.28343068871833105,0.5633238039955023,-0.023270551851483107,0.6451338543937386,0.005886797451576244,0.7019726390021261,0.015676457369475854,0.045763940831739354,0.4383055177805095,0.7000745737093129,0.3173684597468671,0.21491207394306028,0.4520787365158119,1.1058943768666691,0.804616782025984
2009-04-30,0.7287019518969052,0.10072825335763097,0.6876023700318135,0.12674300589178727,0.7315231030451895,0.0871109748652092,0.14156279825451068,0.5445383490642072,0.8500068378098726,0.2940293192632799,0.7565881345274993,0.20115904003719903,0.77486042775086,0.15567280341506184,0.7786053933014059,0.11006095840693238,0.15053455536750665,0.5574623250745859,0.868781083869909,0.3281736859015394,0.36561766623754843,0.6776895875198328,1.2631828102809035,0.9803580195056198
2009-05-29,0.7807141448673267,0.18293299143443248,0.7308497694153816,0.20386550892785468,0.7713494131739604,0.11850948860294391,0.162044593624154,0.6125890996047416,0.9060626625441022,0.3211801885618642,0.8093737835863524,0.28510577873988663,0.8183743391495021,0.23387895797048358,0.8184915740942872,0.1420125458794811,0.17101635073714996,0.6255130756151204,0.9248369086041386,0.35552651927936485,0.42297362982145653,0.7898880079466843,1.353888673152176,1.0787977442271839
2009-06-30,0.8149671143940559,0.1683474468815576,0.7393904552647032,0.19413672044719638,0.7872658899841877,0.10431836464977934,0.1810354461085914,0.6140829409735634,0.949095692496933,0.3508244351815243,0.8442657250455805,0.2715562063482522,0.8272873615460686,0.22514489463433543,0.8344745511125011,0.12818815346564444,0.19007384321625262,0.6270824060351061,0.9682856567496623,0.38545084886376835,0.420373547784923,0.7983654526410959,1.3582663178596324,1.1092223432938417
2009-07-31,0.874232110743248,0.24821495653408918,0.7567502673120382,0.28052120890060617,0.796549457362315,0.1258231712324434,0.21966153790408818,0.6529175913811254,1.0206473186509026,0.33114899720260144,0.9038867396875223,0.3535235248573572,0.8450633952643491,0.3127866644010818,0.8438247851572952,0.1500203639686635,0.2286999350117494,0.6659170564426681,1.039837282903632,0.36597734696029505,0.4770741522045206,0.8946442237043386,1.4495471102184254,1.2038978165426821
2009-08-31,0.9864622012173785,0.3267912067376167,0.7954403012148179,0.34685904963264624,0.8109204270365299,0.13266487244364952,0.24122541906402636,0.6970512253449503,1.1125795946837487,0.3812595094308999,1.016640312492373,0.4336709136292705,0.8841666518086886,0.38011560469380146,0.8582703116764402,0.157185941423112,0.2502638161716876,0.710050690406493,1.131769558936478,0.4162940051148485,0.5451844767112594,0.9909553469949264,1.5457196426715498,1.315074900165235
2009-09-30,1.081164966656766,0.3919799646214053,0.8520370701265054,0.40035293761003043,0.845180138831118,0.1744516814318562,0.3135285844766295,0.7429847214304633,1.1936960462754032,0.3885151903448831,1.1117841299280686,0.5007786172514831,0.9411737075744679,0.43461035501919665,0.8927373617852508,0.1993124561700706,0.32278639637869855,0.7561995354195823,1.2136899160210155,0.42382104878862786,0.6095490364648636,1.0983226141218685,1.6342928690010041,1.3966832126568465
2009-10-30,1.032190361015409,0.3309697820755312,0.8181275088384456,0.3450936466715109,0.8496801051942806,0.1303569951941902,0.29196571286646783,0.7167916529743987,1.1363652828489303,0.3916562018575228,1.06315728981018,0.4416501778267595,0.9075457714577969,0.38024080575372793,0.8972373281484134,0.15572487766656495,0.30122352476853687,0.7300064669635177,1.1563591525945427,0.4269620603012676,0.5790862118317062,1.0556684838214296,1.643973755579408,1.4084885664255669
2009-11-30,1.0498137793077094,0.3189957231820575,0.823249552795218,0.36042216189450593,0.8389718055356236,0.1595896070856175,0.34302320214272797,0.7466347546693597,1.134451644596059,0.37009450358622525,1.0809927013193068,0.43005798180359833,0.9129405227570822,0.39658432920601816,0.8865963651788132,0.18539615799879813,0.35228101404479706,0.7599175856475991,1.1544455143416714,0.4056705684484967,0.5924349569584866,1.0611689038013594,1.672415247517535,1.4431609329739818
2009-12-31,1.0803488305742879,0.38318266821296454,0.8258507359615509,0.3866607273320385,0.8673393079909774,0.19199103528396352,0.3878262212882951,0.7831082420221351,1.1607909921825232,0.3918041189491429,1.1121031622753714,0.4945866394088116,0.9158737298146211,0.4242750424505147,0.9150977989343437,0.21826342325952994,0.39715219431562515,0.7965332542949738,1.1813290206396105,0.42754237365822406,0.6321676515116196,1.1120009751526094,1.7203370679499095,1.4974561682191212
2010-01-29,1.113036888456122,0.3730805851262522,0.8398240913141086,0.41129037577362576,0.8953376627006642,0.18049298349577597,0.41287814197178885,0.7869277685008567,1.1712314836045665,0.42825646871679324,1.1453302323006818,0.48480040383418066,0.9300507763271748,0.4501592536115244,0.9430961536440305,0.20714836435022926,0.4222041149991189,0.8003527807736953,1.1917695120616538,0.46413302644297166,0.6485527504665453,1.161324255057679,1.7505230633893456,1.5232519777795717
2010-02-26,1.0830472297231297,0.31473673995858376,0.8263039889107031,0.4043313744037178,0.8779125347736225,0.15891938727622212,0.4071401221637009,0.7674723826751362,1.1294261540440236,0.4235612028142839,1.1156724484152913,0.4266432688977923,0.9168587985798187,0.4442064705880848,0.9256710257169889,0.186173471869578,0.41646609519103095,0.7808973949479748,1.1500253055854526,0.4594973198914584,0.6340182038218176,1.1337598908883577,1.7546227333085602,1.5088121234821763
2010-03-31,1.1705851195866415,0.3837803182189168,0.8749814908598323,0.4616530227189478,0.9317584976761023,0.2075429910458898,0.4540551636623514,0.8355147127429824,1.2139054478136342,0.462770941949778,1.2035848267508524,0.4978292190584466,0.9661070619548583,0.5023221829806469,0.9797951171266126,0.23521088164111936,0.4637190094942213,0.8493113730799767,1.2354993526784976,0.498838960453288,0.7015889708383988,1.215962878257148,1.8528617648618046,1.6074773392348796
2010-04-30,1.2020177606432687,0.39688943802224785,0.8839745009804181,0.4776746307676963,0.9389836437013612,0.21716293698095507,0.44178690845415525,0.8331256450465411,1.213186893382252,0.4956791944712271,1.2355678295215506,0.5129686176589788,0.97571321348462,0.519225502580816,0.987163205421534,0.2453794146221171,0.4515260437545231,0.8469223053835354,1.2347807982471155,0.5320901449438793,0.7149567591956765,1.2390581823929376,1.8771864051910863,1.6273926154841762
2010-05-31,1.1207230797651662,0.33043414571741025,0.8404583167156608,0.43474327291872383,0.8921125050122711,0.18635748023290866,0.37662830753688314,0.775594023226823,1.1203190157798593,0.49524486743772594,1.1547588482580684,0.4475850466566734,0.9326790568599224,0.47706348198596377,0.9402920667324439,0.21490336508200847,0.386367442837251,0.789463841841419,1.1419798502966088,0.5318572786241232,0.6531154461777148,1.1628618151784518,1.8207809213835062,1.568835025184942
2010-06-30,1.1118516597868426,0.33538595924314035,0.8238203774890663,0.432211097109823,0.8552755249874402,0.1874999354206581,0.36213031360327624,0.7672147009884867,1.101263375564479,0.47785831341382395,1.146372897998961,0.45434424805262613,0.9168365796166961,0.47545194431511656,0.9036595919001892,0.21617261837881796,0.3720050498955499,0.7813002467477758,1.123320840050797,0.514544176779842,0.645066732210123,1.1304025217188056,1.8041026371614328,1.5531995523734274
2010-07-30,1.1015862312999847,0.3799304784869557,0.8557588323409615,0.45891288355484394,0.8781519385552459,0.21075343200358326,0.38819782634808553,0.8015934643453803,1.1244293165469512,0.4976612319800445,1.136442855372741,0.5004022497994445,0.9493820530631296,0.50261956083498,0.9265360054679949,0.23976360877438807,0.3980725626403592,0.8156790101046694,1.1464867810332693,0.534559620358661,0.6799770713957947,1.1694918234330076,1.8700224408519408,1.6130762413460913
2010-08-31,1.087391547749335,0.3197313040080635,0.8483176910724702,0.4434729841636594,0.8934759303392144,0.20294211872904655,0.39603139931887404,0.7792025732511194,1.0980783743280114,0.49979937373652583,1.1224957688230468,0.4415733657802806,0.942607436793733,0.4875734942020516,0.9418599972519633,0.23240527059473676,0.4059061356111477,0.7932881190104085,1.1202029974881493,0.5371516166528921,0.6635491408348309,1.142473031131752,1.8386057477784492,1.5604871706180423
2010-09-30,1.1009471105080586,0.3672541217070443,0.842560381684198,0.49183808725578826,0.8654949983011762,0.24098661431495647,0.4206831229411769,0.806671566073563,1.1464303681389219,0.5003604415376468,1.1361942501476316,0.49097222620000763,0.9374805865029733,0.5365458697100882,0.9140744132585203,0.2709537217963183,0.4307019170051097,0.8210199687299348,1.1694763212946253,0.5379241492419129,0.7166948512170636,1.18170079586476,1.9039582402251982,1.636816270821778
2010-10-29,1.1364914618297353,0.41325851014527387,0.8681501551904149,0.5206986949200562,0.9215159249558882,0.2571526386310723,0.45463887065339076,0.8430739470976287,1.1670328900849174,0.5183441376759705,1.1718817852745367,0.5387232496620192,0.9637703564945923,0.5660982078265913,0.9700953399132324,0.2876640011531247,0.46465766471732356,0.8574223497540004,1.1900788432406209,0.5560444327602699,0.7585535653396767,1.2671080539006576,1.9390681402566503,1.6829455572458425
2010-11-30,1.1334925288048983,0.44003508905326183,0.8360657625110022,0.5058136392555859,0.9017490784197013,0.25015595660353807,0.41135529690794576,0.8228366701643133,1.1479863013398015,0.5360854803689116,1.1690612509175238,0.5661747745411937,0.9322447112439923,0.5516749921796492,0.9503284933770455,0.28085886940708116,0.42137409097187856,0.837185072820685,1.1710943392066948,0.5739847671923001,0.738108134565591,1.2200993843089143,1.936702413192774,1.6677651076800268
2010-12-31,1.2058541537389158,0.528373102947517,0.9089595097263676,0.572108604667697,0.9581311179268714,0.28654804733866834,0.4446784515148785,0.9009523298681794,1.205668762565281,0.5546749692385802,1.2416357700231404,0.6559559162109995,1.0056456632374067,0.6181754712320482,1.006777293735028,0.317518402099431,0.4548347430137497,0.9153713643236603,1.2292706267060052,0.5927091586917049,0.805740836961444,1.302494256182911,2.0135597263261102,1.7363952018552442
2011-01-31,1.2227866531350675,0.5892931459656047,0.9212361669597551,0.5825801868947815,0.9587937494135663,0.2576228376279013,0.46842612845365184,0.9199311456685803,1.253779127382582,0.5944346816383999,1.2587892173227098,0.7179347931535239,1.0186031397820092,0.629124083871186,1.0074399252217228,0.2889722595505931,0.47858241995252304,0.9343501801240611,1.277380991523306,0.6327678490545658,0.8291816379710168,1.3350892255589275,2.050428418152315,1.789114074375058
2011-02-28,1.3030106543119824,0.6318894432582245,0.9682450377236325,0.6091474819312681,0.965519786292881,0.2701263359547025,0.486103617921923,0.9324009212005355,1.2949435582913844,0.6177332759677197,1.3393515900527442,0.7609757190463571,1.0663739411066573,0.6563910975383196,1.0142384220351126,0.3018522420187125,0.49625990942079423,0.9468199556560164,1.3185454224321085,0.6563363955573231,0.8508942676826061,1.3533476989657234,2.096356795120263,1.8301114036040664
2011-03-31,1.2982228488227088,0.5965689507615691,0.9723095231821244,0.6160899481613711,0.9600349649236557,0.26534043614008596,0.48383352176822575,0.9427118990671959,1.2880161929449727,0.5880141974431274,1.334832381669214,0.7270941198007372,1.0713154542327532,0.6639385008178935,1.0091335476338794,0.2975185801966366,0.4941946138048103,0.957478151289478,1.3124218428556746,0.6269443274955274,0.8549706523452589,1.3570271926114001,2.0970601027127627,1.8498368378258758
2011-04-29,1.31918376011803,0.6118801335943983,1.010228489060015,0.646756501559656,0.9837385288499135,0.28883138698482447,0.5041129444293045,0.9661764674427077,1.3109555600043257,0.6063387189191127,1.3559227997765637,0.7437526713922059,1.1100692585770855,0.6952932865566288,1.0330401668424862,0.3213404242377578,0.5144740364658891,0.9809427196649898,1.3353612099150276,0.6455322975354557,0.8823190446646263,1.3661107917380677,2.123170395547698,1.86654934616061
2011-05-31,1.3235949528732003,0.5872362002809449,1.016747684572632,0.639666120032299,0.9776071106469788,0.2873962816009422,0.501566806631292,0.9451111382237123,1.3045358200867292,0.6009260685494109,1.3605406262118023,0.7197130961427699,1.117610222762711,0.6888725570051744,1.0269753836911626,0.320034175618485,0.5119278986678766,0.9598773904459944,1.3289414699974311,0.6403347309595314,0.8705225159051597,1.340234213103238,2.10900520986615,1.8448499559791707
2011-06-30,1.2930305223039174,0.5420215191165851,0.9867233375171643,0.6156624370023639,0.9514884167812381,0.30671061680547723,0.45222561383193444,0.9223613030105309,1.268012730664364,0.5849711080729816,1.330412679856922,0.6751282858573464,1.088627677011533,0.6654605466728821,1.0010604828267935,0.33974867726224134,0.46264802693781315,0.9372625675968422,1.292736807692862,0.6246234331995894,0.8415095169303434,1.2566802819548166,2.052539713788229,1.8028534171156776
2011-07-29,1.2483012356155454,0.5066884422524587,0.9458876723823293,0.5890768170747619,0.9292869447435432,0.290004554577521,0.3981799736511377,0.8871717664008506,1.219403809784411,0.5862870027513916,1.2860146845369662,0.6410625203116668,1.0488085629580202,0.6391332648179111,0.9788590107890986,0.3232356174124466,0.40860238675701643,0.902073030987162,1.244127886812909,0.626077173683428,0.7902628274481104,1.1929627998129486,1.9896022501414483,1.7268708550554317
2011-08-31,1.1350171912654317,0.394270595387173,0.8779030631728078,0.5180475636326121,0.8718856676318079,0.23981463653955032,0.34582315229072014,0.8200041907423615,1.1445327289184044,0.5346667281843752,1.1729742184176728,0.5298034595512149,0.9816162627167299,0.5684030666905074,0.9214577336773633,0.27334386646221215,0.35624556539659885,0.8349054553286729,1.1693245930881233,0.5748901414962202,0.6894636185860736,1.121792480854839,1.884541758369836,1.6243806523526048
2011-09-30,1.0642453201109103,0.27637615656397707,0.8155344285443443,0.42837925045824216,0.833717380303422,0.17775571147201716,0.29971090446191645,0.7158406592781917,1.041643204218449,0.4949078534401918,1.1022793206786021,0.41241722890623705,0.920237229735248,0.4792616480488587,0.8834690564272106,0.21159529240748823,0.3103256457827088,0.7309314210655234,1.0669024628546442,0.5354834114586576,0.6029029198176001,1.0369714831902574,1.8411730869128573,1.5727553708702888
2011-10-31,1.128385020615003,0.3228664609962347,0.8640495443444564,0.4888521833362147,0.8664058283653636,0.2051662482519335,0.323834227054667,0.7686551607173299,1.1064883236569183,0.5188519081705767,1.1668010541662477,0.45997296459197795,0.9696751606627378,0.5404515108626542,0.9162311659183332,0.23947372502796985,0.3344489683754594,0.783812601748758,1.1317475822931136,0.5597283305915339,0.6574326192168788,1.1196136216464976,1.8977754695652906,1.6225316012626254
2011-11-30,1.0491849687562684,0.25006623643170117,0.8033939506512346,0.43795300587946784,0.8354327071396638,0.16921967491723977,0.2851680025216471,0.7326832560015518,1.031113321162145,0.4764085641489585,1.087860132591728,0.3873635195176729,0.9097287100626927,0.49006453351053564,0.8853197195260378,0.2038458040284279,0.29578274384243947,0.74784069703298,1.0563725797983403,0.5178496393172766,0.6015769671965238,1.074821156182402,1.827763025816867,1.556533866106074
2011-12-30,1.0707075030438475,0.25330504763647116,0.8179914964946028,0.42841475628963993,0.8412541799455444,0.1453636787720946,0.31634448175216023,0.7233458747642734,1.0643786690410768,0.516499200969555,1.1096378092603045,0.39182587043048256,0.925477917079266,0.48092021390789086,0.8912742596709577,0.18017771549839381,0.32709646165888856,0.738750818699677,1.0901866533310665,0.5582427469879616,0.5960455752512285,1.0832999095893747,1.8282908593910896,1.540297035839534
2012-01-31,1.16329275237461,0.32512051394868524,0.8818375078392571,0.4862266774627137,0.8741003417957954,0.17399381640501446,0.32152107944849345,0.7881390069758065,1.1001188288566746,0.5529802502173097,1.202428319919669,0.4649422837208098,0.9907370853779045,0.5393617750568898,0.9242577595702094,0.20932727666695938,0.3322730593552218,0.8036121604871643,1.1259268131466642,0.5949945500050706,0.6658844259306127,1.1807485298732376,1.9280192909851634,1.641701978511086
2012-02-29,1.2317069202086053,0.37029282259983143,0.931282590618463,0.5292552987942528,0.8845966276727945,0.20651260276211733,0.35658207317979235,0.8374705515158309,1.1904986694729704,0.5772166525392293,1.271164337887194,0.511136360312114,1.0413733241737142,0.5830830920775094,0.934888602056453,0.24240007658049967,0.3673340530865207,0.8529437050271887,1.216368370487935,0.6193655089362348,0.7139156574228387,1.2553820681059706,1.969726066464359,1.698705002978749
2012-03-30,1.2622171954795018,0.35084654630988066,0.9362371943674527,0.5301552889062092,0.8906559513680349,0.22287967262488861,0.3421978291479458,0.8488304171770905,1.179391802313601,0.5895606426021534,1.3019554686947388,0.49256175912106004,1.0473983584687487,0.5845137582968961,0.9409992972523019,0.2593031624619786,0.35307825965085504,0.8644919035247741,1.205982005998489,0.632038582229725,0.7190625912408075,1.254820181859844,1.988556229764914,1.703369243968876
